clbid,credits,crsid,department,enrolled,instructors,level,max,name,number,pn,prerequisites,revisions,semester,status,term,type,year
0000110661,0.25,0000027685,ESAC,"['Students learn and apply yoga principles of physical fitness and emotional wellness through ablend of yoga postures, movements, relaxation, breathing techniques, and mindfulness.']",22,['SPM'],R,['Dennis Bengtson'],100,22,Classical Hatha Yoga,162,"[{'day': 'Tu', 'end': '10:30', 'location': 'SAC Wr Rm', 'start': '09:35'}, {'day': 'Th', 'end': '10:30', 'location': 'SAC Wr Rm', 'start': '09:35'}]",False,False,"[{'_updated': '2018-07-12T16:51:36.998886+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.420950+00:00', 'enroll': '22', 'max': '22'}]",1,C,20161,Clasical Hatha Yoga,Research,2016
0000110755,0.0,0000000193,CHEM,16,0000000192,['Rodrigo Sanchez-Gonzalez'],100,20,Struct Chem & Equilib Lab,125,"[{'day': 'We', 'end': '17:00', 'location': 'RNS 355', 'start': '14:00'}]",False,False,"[{'_updated': '2016-09-03T11:31:26.216669+00:00', 'groupid': None}, {'_updated': '2016-09-07T11:31:29.365513+00:00', 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.999610+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.421920+00:00', 'enroll': '16', 'max': '20'}]",E,1,C,20161,Lab,2016
0000110760,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",1,['WRI'],['John Giannini'],300,999,IR/Lysosyme Purification Lab Manual,398,False,False,"[{'_updated': '2016-09-08T11:31:58.623152+00:00', 'name': 'IR/Lysosyme Purification & Lab Manu'}, {'_updated': '2018-07-12T16:51:37.000360+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.422902+00:00', 'enroll': '1', 'max': '999'}]",B,1,O,20161,Independent Research,Research,2016
0000111329,0.0,0000026713,BIO,14,0000026712,['Sarah Amugongo'],100,16,Cells and Tissues Lab,143,"[{'day': 'Th', 'end': '17:15', 'location': 'RNS 393', 'start': '14:15'}]",False,False,"[{'_updated': '2016-09-14T11:31:34.955579+00:00', 'status': 'O'}, {'_updated': '2018-07-12T16:51:37.001079+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.423802+00:00', 'enroll': '14', 'max': '16'}]",D,1,C,20161,Lab,2016
0000111380,1.0,0000000689,IS,"[""Students with individual majors register for their senior integrative projects in each semester of the senior year. The first semester, generally used for research and other preparation in consultation with the student's adviser, receives a P/N evaluation; the second semester, and final presentation of the project to the faculty certification committee, receives a grade. A brief description of the student's major and senior project appear on the transcript.""]",1,['Steven C. Hahn'],300,1,Senior Project I,391,True,False,"[{'_updated': '2018-07-12T16:51:37.001813+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.424584+00:00', 'enroll': '1', 'max': '1'}]",A,1,C,20161,Research,2016
0000111391,1.0,0000000465,ENVST,1,['WRI'],['Katherine S. Tegtmeyer Pak'],200,999,IS/Sustainability of Rural Japan,298,False,False,"[{'_updated': '2018-07-12T16:51:37.002503+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.425355+00:00', 'enroll': '1', 'max': '999'}]",A,1,O,20161,Independent Study,Research,2016
0000111398,1.0,0000000069,ART,"['Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.', 'Prerequisites: (for art history) two upper-division courses in area of study.']",1,['WRI'],['Matthew Rohn'],200,999,IS/Native American Art History,298,False,"Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.
Prerequisites: (for art history) two upper-division courses in area of study.","[{'_updated': '2018-07-12T16:51:37.003271+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.426129+00:00', 'enroll': '1', 'max': '999'}]",A,1,O,20161,Independent Study,Research,2016
0000111399,1.0,0000000069,ART,"['Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.', 'Prerequisites: (for art history) two upper-division courses in area of study.']",1,['Peter B. Nelson'],200,999,IS/Animation Project,298,False,"Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.
Prerequisites: (for art history) two upper-division courses in area of study.","[{'_updated': '2018-07-12T16:51:37.003979+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.426902+00:00', 'enroll': '1', 'max': '999'}]",B,1,O,20161,Independent Study,Research,2016
0000111400,1.0,0000000094,ASIAN,1,['WRI'],['Ka F. Wong'],200,999,IS/Hmong and Western Medicine,298,False,False,"[{'_updated': '2018-07-12T16:51:37.004669+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.427687+00:00', 'enroll': '1', 'max': '999'}]",A,1,O,20161,Independent Study,Research,2016
0000111401,1.0,0000000154,BIO,"[""Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its Web site.""]",1,['WRI'],['Kimberly A. Kandl'],200,999,IS/Cancer Bio Research,298,False,False,"[{'_updated': '2018-07-12T16:51:37.005378+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.428461+00:00', 'enroll': '1', 'max': '999'}]",B,1,O,20161,Independent Study,Research,2016
0000111402,1.0,0000000154,BIO,"[""Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its Web site.""]",1,['Eric Cole'],200,999,IS/Research Microvesicles,298,False,False,"[{'_updated': '2018-07-12T16:51:37.006087+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.429239+00:00', 'enroll': '1', 'max': '999'}]",C,1,O,20161,Independent Study,Research,2016
0000111403,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",1,['Kimberly A. Kandl'],300,999,IR/PLIN1 in C. elegans,398,False,False,"[{'_updated': '2018-07-12T16:51:37.006930+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.430207+00:00', 'enroll': '1', 'max': '999'}]",C,1,O,20161,Independent Research,Research,2016
0000111404,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",1,['Kimberly A. Kandl'],300,999,IR/Knockout Sumo Protease,398,False,False,"[{'_updated': '2018-07-12T16:51:37.007632+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.431292+00:00', 'enroll': '1', 'max': '999'}]",D,1,O,20161,Independent Research,Research,2016
0000111405,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",1,['Kimberly A. Kandl'],300,999,IR/ULP1 & ULP2 KO in Tet,398,False,False,"[{'_updated': '2016-12-20T22:39:00.718460+00:00', 'name': 'IR/ULP1 & ULP2 Kointet'}, {'_updated': '2018-07-12T16:51:37.008352+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.432498+00:00', 'enroll': '1', 'max': '999'}]",E,1,O,20161,Independent Research,Research,2016
0000111406,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",1,['WRI'],['Kimberly A. Kandl'],300,999,IR/Mitochondrial Microscopy in Tet.,398,False,False,"[{'_updated': '2018-07-12T16:51:37.009179+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.433390+00:00', 'enroll': '1', 'max': '999'}]",F,1,O,20161,Independent Research,Research,2016
0000111407,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",2,['Kevin M. Crisp'],300,999,IR/Neural Network Learing,398,False,False,"[{'_updated': '2018-07-12T16:51:37.009917+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.434291+00:00', 'enroll': '2', 'max': '999'}]",G,1,O,20161,Independent Research,Research,2016
0000111408,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",2,['James Demas'],300,999,IR/Visual Physiology,398,False,False,"[{'_updated': '2018-07-12T16:51:37.010673+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.435197+00:00', 'enroll': '2', 'max': '999'}]",H,1,O,20161,Independent Research,Research,2016
0000111409,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",2,['Diane K. Angell'],300,999,IR/Beh. of Zoo Carnivores,398,False,False,"[{'_updated': '2018-07-12T16:51:37.011376+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.436217+00:00', 'enroll': '2', 'max': '999'}]",I,1,O,20161,Independent Research,Research,2016
0000111410,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",1,['Diane K. Angell'],300,999,IR/Prairie Plant Restoration,398,False,False,"[{'_updated': '2018-07-12T16:51:37.012080+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.437132+00:00', 'enroll': '1', 'max': '999'}]",J,1,O,20161,Independent Research,Research,2016
0000111411,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",1,['Jean C. Porterfield'],300,999,IR/Ancient DNA Analysis,398,False,False,"[{'_updated': '2018-07-12T16:51:37.012780+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.438029+00:00', 'enroll': '1', 'max': '999'}]",K,1,O,20161,Independent Research,Research,2016
0000111412,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",1,['Jean C. Porterfield'],300,999,IR/Prairie Microbes IR,398,False,False,"[{'_updated': '2018-07-12T16:51:37.013482+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.438937+00:00', 'enroll': '1', 'max': '999'}]",L,1,O,20161,Independent Research,Research,2016
0000111413,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",1,['Eric Cole'],300,999,IR/Molecular Phylogeny,398,False,False,"[{'_updated': '2018-07-12T16:51:37.014187+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.439847+00:00', 'enroll': '1', 'max': '999'}]",M,1,O,20161,Independent Research,Research,2016
